observableId	preequilibrationConditionId	simulationConditionId	simulation	time	observableParameters	noiseParameters	observableTransformation	noiseDistribution	experimentId	datasetId	replicateId
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk__7	1038.65994741554	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__1	941.421733484234	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__2	940.900917324386	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__3	938.854423907996	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__4	929.447981357245	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__5	897.61826789939	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__6	858.320781430746	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__7	847.182333547431	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__1	941.421733484234	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__2	940.900917324386	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__3	938.854423907996	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__4	929.447981357245	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__5	897.61826789939	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__6	858.320781430746	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__7	847.182333547431	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__1	941.421733484234	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__2	940.900917324386	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__3	938.854423907996	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__4	929.447981357245	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__5	897.61826789939	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__6	858.320781430746	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__7	847.182333547431	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__1	1679.51038085734	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__2	1675.2098788254	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__3	1658.32849829724	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__4	1581.10246729158	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__5	1325.22656368235	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__6	1023.3630672197	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__7	917.342877309511	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__1	1679.51038085734	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__2	1675.2098788254	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__3	1658.32849829724	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__4	1581.10246729158	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__5	1325.22656368235	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__6	1023.3630672197	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__7	917.342877309511	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__1	1679.51038085734	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__2	1675.2098788254	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__3	1658.32849829724	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__4	1581.10246729158	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__5	1325.22656368235	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__6	1023.3630672197	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__7	917.342877309511	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg353
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__1	941.421733484234	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__2	941.106011265694	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__3	939.857401256731	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__4	933.941854166521	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__5	911.042426062858	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__6	869.154489539874	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__7	849.885962979129	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg351
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__1	941.421733484234	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__2	941.106011265694	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__3	939.857401256731	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__4	933.941854166521	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__5	911.042426062858	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg352
pRII_Microscopy	control	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__6	869.154489539874	35	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150330_Drg353_351_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150330_Drg353_351_CycNuc	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg352
